FECHA_CORTE,ANIO,MES,ID_CLASE,CLASE,ID_CATEGORIA,CATEGORIA,DEPARTAMENTO,ID_UBIGEO,NUMERO_ESTABLECIMIENTOS,NUMERO_HABITACIONES,NUMERO_PLAZAS_CAMA,PORCENTAJE_TNOH,PORCENTAJE_TNOC,PROMEDIO_PERMANENCIA,PROMEDIO_PERMANENCIA_NAC,PROMEDIO_PERMANENCIA_EXT,TOTAL_ARRIBOS,TOTAL_ARRIBOS_NAC,TOTAL_ARRIBOS_EXT,TOTAL_PERNOCT,TOTAL_PERNOCT_NAC,TOTAL_PERNOCT_EXT,TOTAL_EMPLEO,ARCHIVO_ORIGEN,FECHA,TASA_OCUPABILIDAD_HOTELERA,TASA_OCUPABILIDAD_HOTELERA_FUTURA,MES_SIN,MES_COS,TASA_LAG_1,TASA_LAG_2,TASA_LAG_3,ARRIBOS_LAG_1,PERNOCT_LAG_1,EMPLEO_LAG_1,TASA_MEDIA_MOVIL_3,ES_COVID_2020,TENDENCIA_MESES
20260330.0,2027,7,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,21.25185290474829,17.6,-0.4999999999999997,-0.8660254037844388,20.846987134185213,19.618546756289145,19.236679676101026,35487.0,43446.0,1034.0,19.90073785552513,0,98
20260330.0,2027,8,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,21.097131201207613,17.6,-0.8660254037844385,-0.5000000000000004,21.25185290474829,20.846987134185213,19.618546756289145,35487.0,43446.0,1034.0,20.57246226507422,0,99
20260330.0,2027,9,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,21.074316837163064,17.6,-1.0,-1.8369701987210297e-16,21.097131201207613,21.25185290474829,20.846987134185213,35487.0,43446.0,1034.0,21.065323746713705,0,100
20260330.0,2027,10,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,20.753994426236105,17.6,-0.8660254037844386,0.5000000000000001,21.074316837163064,21.097131201207613,21.25185290474829,35487.0,43446.0,1034.0,21.141100314372988,0,101
20260330.0,2027,11,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,20.052009824837,17.6,-0.5000000000000004,0.8660254037844384,20.753994426236105,21.074316837163064,21.097131201207613,35487.0,43446.0,1034.0,20.975147488202264,0,102
20260330.0,2027,12,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,18.77912186605904,17.6,-2.4492935982947064e-16,1.0,20.052009824837,20.753994426236105,21.074316837163064,35487.0,43446.0,1034.0,20.626773696078725,0,103
20260330.0,2028,1,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,18.748535328152663,17.6,0.49999999999999994,0.8660254037844387,18.77912186605904,20.052009824837,20.753994426236105,35487.0,43446.0,1034.0,19.861708705710715,0,104
20260330.0,2028,2,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,18.467663397302783,17.6,0.8660254037844386,0.5000000000000001,18.748535328152663,18.77912186605904,20.052009824837,35487.0,43446.0,1034.0,19.1932223396829,0,105
20260330.0,2028,3,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,18.712096176707043,17.6,1.0,6.123233995736766e-17,18.467663397302783,18.748535328152663,18.77912186605904,35487.0,43446.0,1034.0,18.66510686383816,0,106
20260330.0,2028,4,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,19.236679676101026,17.6,0.8660254037844387,-0.4999999999999998,18.712096176707043,18.467663397302783,18.748535328152663,35487.0,43446.0,1034.0,18.642764967387496,0,107
